"Name","City","Country","IATA","Latitude","Longitude"
6227,Palm Beach County Glades Airport,Pahokee,United States,PHK,26.78499985,-80.69339752
6232,Machu Pichu Airport,Machu Pichu,Peru,MFT,-13.1167,-72.5667
6233,Northwest Florida Beaches International Airport,Panama City,United States,ECP,30.357106,-85.795414
6234,San Bernardino International Airport,San Bernardino,United States,SBD,34.0954017639,-117.23500061
6235,Valença Airport,Valenca,Brazil,VAL,-13.2965,-38.992401
6237,Caruaru Airport,Caruaru,Brazil,CAU,-8.282389640808105,-36.01350021362305
6238,Wake Island Airfield,Wake island,Wake Island,AWK,19.282100677490234,166.63600158691406
6239,Aeroclube Airport,Nova Iguacu,Brazil,QNV,-22.74530029296875,-43.46030044555664
6247,San Carlos Airport,San Carlos,United States,SQL,37.511901855469,-122.25
6254,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,35.856300354003906,-77.89189910888672
6256,Soldotna Airport,Soldotna,United States,SXQ,60.47570037841797,-151.03399658203125
6257,Gillespie Field,El Cajon,United States,SEE,32.826198577881,-116.97200012207
6262,Mammy Yoko Heliport,Freetown,Sierra Leone,JMY,8.490278,-13.289722
6264,Phan Rang Airport,Phan Rang,Vietnam,PHA,11.6335000992,108.952003479
6265,Na-San Airport,Son-La,Vietnam,SQH,21.21699905395508,104.03299713134766
6266,Truckee Tahoe Airport,Truckee,United States,TKF,39.3199996948,-120.13999939
6267,Fréjus Airport,Frejus,France,FRJ,43.4175,6.7357
6268,Geelong Airport,Geelong,Australia,GEX,-38.22499847412109,144.33299255371094
6275,Oneonta Municipal Airport,Oneonta,United States,ONH,42.524722,-75.064444
6279,Mission Field,Livingston-Montana,United States,LVM,45.6994018555,-110.447998047
6280,Kota Kinabalu Airport,Kota Kinabalu,Malaysia,ZWR,11.1111,11.1111
6289,Monument Valley Airport,Monument Valley,United States,GMV,37.0167007446,-110.200996399
6291,West 30th St. Heliport,New York,United States,JRA,40.754501,-74.007103
6294,Lakeland Linder International Airport,Lakeland,United States,LAL,27.988899,-82.018602
6328,Syangboche Airport,Syangboche,Nepal,SYH,27.8112,86.7124
6331,French Valley Airport,Murrieta-Temecula,United States,RBK,33.5741996765,-117.127998352
6334,Oristano-Fenosu Airport,Oristano,Italy,FNU,39.895308,8.642661
6336,Mysore Airport,Mysore,India,MYQ,12.23,76.655833
6338,Dayton-Wright Brothers Airport,Dayton,United States,MGY,39.5890007019,-84.224899292
6340,Findlay Airport,Findley,United States,FDY,41.0135002136,-83.66870117190001
6344,Penneshaw Airport,Penneshaw,Australia,PEA,-35.7558462874,137.962875366
6354,Emporia Municipal Airport,Kempten,Germany,EMP,38.3320999146,-96.1912002563
6366,Wycombe Air Park,Wycombe,United Kingdom,HYC,51.6116981506,-0.8083329796790001
6367,Bembridge Airport,Bembridge,United Kingdom,BBP,50.6781005859,-1.10943996906
6371,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,44.48030090332,-103.78299713135
6374,Oksywie Military Air Base,Gdynia,Poland,QYD,54.57970047,18.51720047
6379,Olive Branch Airport,Olive Branch,United States,OLV,34.9786987305,-89.78690338130001
6380,Viña del mar Airport,Vina del Mar,Chile,KNA,-32.9496,-71.4786
6383,Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401062,32.0886001587
6384,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,39.90879822,-105.1169968
6388,Salem Municipal Airport/McNary Field,Salem,United States,SLE,44.90950012,-123.0029984
6389,Tunica Municipal Airport,Tunica,United States,UTM,34.680999755859,-90.346702575684
6392,Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB,-8.524999618530273,30.663000106811523
6393,Hunt Field,Lindau,Germany,LND,42.8152008057,-108.730003357
6401,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,43.110401,-88.034401
6402,Southern Wisconsin Regional Airport,Janesville,United States,JVL,42.620300293,-89.0416030884
6409,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,33.97809982,-83.96240234
6410,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,36.9645004272,-86.41970062259999
6411,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,36.039600372314,-95.984596252441
6415,Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD,25.0268001556,55.3661994934
6416,Kirovograd Airport,Kirovograd,Ukraine,KGO,48.54280090332031,32.28499984741211
6418,El Alamein International Airport,Dabaa City,Egypt,DBB,30.92449951171875,28.46139907836914
6419,Bryce Canyon Airport,Bryce Canyon,United States,BCE,37.706401825,-112.144996643
6423,Chkalovskiy Air Base,Shchyolkovo,Russia,CKL,55.8783,38.061699
6424,Tengchong Tuofeng Airport,Tengchong,China,TCZ,24.9380555556,98.4858333333
6425,Belbek Airport,Sevastopol,Ukraine,UKS,44.688999176,33.570999145500004
6426,Paradise Island Seaplane Base,Nassau,Bahamas,WZY,25.0872,-77.3239
6429,Camp Bastion Airport,Camp Bastion,Afghanistan,OAZ,31.8638000488,64.2246017456
6430,New Century Aircenter Airport,Olathe,United States,JCI,38.8308982849,-94.890296936
6431,Easton Newnam Field,Easton,United States,ESN,38.8041992188,-76.06900024410001
6432,Stafsberg Airport,Hamar,Norway,HMR,60.81809997558594,11.067999839782717
6435,Ferry County Airport,Republic,United States,R49,48.7182058,-118.6564714
6436,Yuba County Airport,Yuba City,United States,MYV,39.09780121,-121.5699997
6441,Halliburton Field,Duncan,United States,DUC,34.47090149,-97.9598999
6445,Chinle Municipal Airport,Chinle,United States,E91,36.1108806,-109.5754222
6446,Garner Field,Uvalde,United States,UVA,29.2112998962,-99.743598938
6447,Lewis University Airport,Lockport,United States,LOT,41.6072998,-88.09619904
6449,Buchanan Field,Concord,United States,CCR,37.9897003174,-122.056999207
6450,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,25.325399398804,-80.274803161621
6455,Yushu Batang Airport,Yushu,China,YUS,32.836388888900004,97.0363888889
6459,Lianshui Airport,Huai An,China,HIA,33.7908333333,119.125
6463,Toronto/Oshawa Executive Airport,Oshawa,Canada,YOO,43.922798,-78.894997
6466,Lahr Airport,Lahr,Germany,LHA,48.3693008423,7.82772016525
6467,Monywar Airport,Monywa,Burma,NYW,22.221638,95.093479
6468,Ohio University Snyder Field,Athens,United States,ATO,39.2109985352,-82.23139953610001
6469,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,39.840301513672,-83.840202331543
6472,Herrera Airport,Santo Domingo,Dominican Republic,HEX,18.4696998596,-69.9693984985
6473,Cooinda Airport,Cooinda,Australia,CDA,-12.903300285339355,132.53199768066406
6474,Jabiru Airport,Jabiru,Australia,JAB,-12.658300399780272,132.89300537109375
6484,Miami Seaplane Base,Miami,United States,MPB,25.7783,-80.1703
6485,Hastings Airport,Freetown,Sierra Leone,HGS,8.397130012512207,-13.12909984588623
6486,Philip Billard Municipal Airport,Topeka,United States,TOP,39.068698883057,-95.622497558594
6491,Smyrna Airport,Smyrna,United States,MQY,36.0089988708,-86.5201034546
6492,Franklin County Airport,Sewanee,United States,UOS,35.205101013184,-85.898101806641
6493,Ngari Gunsa Airport,Shiquanhe,China,NGQ,32.1,80.0530555556
6494,Cochstedt Airport,Cochstedt,Germany,CSO,51.8563995361,11.42029953
6497,Chicago Executive Airport,Chicago-Wheeling,United States,PWK,42.114222,-87.901494
6499,Southwest Washington Regional Airport,Kelso,United States,KLS,46.11800003049999,-122.898002625
6501,Put-in-Bay Airport,Put-in-Bay,United States,3W2,41.3521,-82.497
6507,Tureia Airport,Tureia,French Polynesia,ZTA,-20.78969955444336,-138.57000732421875
6517,Lynden Airport,Lynden,United States,38W,48.9558961,-122.4581183
6523,Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE,8.667,-77.418
6524,Kerch Airport,Kerch,Ukraine,KHC,45.372501373291016,36.40140151977539
6537,Ukunda Airstrip,Ukunda,Kenya,UKA,-4.29333,39.571098
6539,Wilmington Airpark,Wilmington,United States,ILN,39.427898407,-83.792098999
6540,Marana Regional Airport,Tucson,United States,AVW,32.4095993042,-111.218002319
6541,Casa Grande Municipal Airport,Casa Grande,United States,CGZ,32.954899,-111.766998
6543,Buckeye Municipal Airport,Buckeye,United States,BXK,33.42039871,-112.685997
6545,McMinn County Airport,Athens,United States,MMI,35.39730072,-84.56259918
6546,Sterling Municipal Airport,Sterling,United States,STK,40.61529922,-103.2649994
6547,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,41.80559921,-107.1999969
6551,Essex County Airport,Caldwell,United States,CDW,40.875198364300005,-74.2814025879
6552,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,38.0960006714,-92.54949951170002
6555,KIEV  INTERNATIONAL AIRPORT,KIEV,Ukraine,KIP,50.1403,30.1808
6559,Thomasville Regional Airport,Thomasville,United States,TVI,30.901599884033,-83.881301879883
6560,Henderson Executive Airport,Henderson,United States,HSH,35.9728012085,-115.134002686
6561,Gostomel Airport,Kiev,Ukraine,GML,50.60350036621094,30.1919002532959
6566,Henry Tift Myers Airport,Tifton,United States,TMA,31.4290008545,-83.4885025024
6590,Radom Airport,RADOM,Poland,RDO,51.3891983032,21.213300705
6591,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,33.6883010864,-112.083000183
6594,Revelstoke Airport,Revelstoke,Canada,YRV,50.9667015076,-118.182998657
6595,Republic Airport,Farmingdale,United States,FRG,40.7288017273,-73.4133987427
6604,Zhongwei Shapotou Airport,Zhongwei,China,ZHY,37.573125,105.154454
6611,McKinley National Park Airport,McKinley Park,United States,MCL,63.7326011658,-148.910995483
6613,Prospect Creek Airport,Prospect Creek,United States,PPC,66.814102172852,-150.64399719238
6614,Khwai River Lodge Airport,Khwai River,Botswana,KHW,-19.149999618530277,23.78300094604492
6616,Taichung Airport,Taichung,Taiwan,TXG,24.18630027770996,120.65399932861328
6623,Wheeling Ohio County Airport,Wheeling,United States,HLG,40.1749992371,-80.6463012695
6625,Perry-Foley Airport,Perry,United States,40J,30.0692778,-83.5805833
6626,Cairo-Grady County Airport,Cairo,United States,70J,30.8879767,-84.1547353
6630,Ye Airport,Ye,Burma,XYE,15.300000190734863,97.86699676513672
6637,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,24.896356,55.161389
6638,Aransas County Airport,Rockport,United States,RKP,28.0867996216,-97.0446014404
6639,Bandanaira Airport,Bandanaira-Naira Island,Indonesia,NDA,-4.53333,129.9
6640,Megève Airport,Verdun,France,MVV,45.82080078125,6.652219772338867
6641,Méribel Altiport,Ajaccio,France,MFX,45.407003,6.577942
6643,Baise Youjiang Airport,Baise,China,AEB,23.7206001282,106.959999084
6644,Okaukuejo Airport,Okaukuejo,Namibia,OKF,-19.149200439453125,15.91189956665039
6645,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,-18.81279945373535,17.05940055847168
6667,Köthen Airport,Koethen,Germany,KOQ,51.7211112976,11.9527778625
6674,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,54.30888748168945,8.686944007873535
6682,Portland Troutdale Airport,Troutdale,United States,TTD,45.54940032959,-122.40100097656
6683,Portland Hillsboro Airport,Hillsboro,United States,HIO,45.540401,-122.949997
6686,Suwannee County Airport,Live Oak,United States,24J,30.300125,-83.0246944
6688,Khost Airport,Khost,Afghanistan,KHT,33.3334007263,69.952003479
6691,Namtu Airport,Naypyidaw,Burma,NMT,23.083,97.383003
6696,Burns Municipal Airport,Burns,United States,BNO,43.5918998718,-118.955001831
6697,Prineville Airport,Prineville,United States,PRZ,44.286998748779,-120.90399932861
6698,Red Bluff Municipal Airport,Red Bluff,United States,RBL,40.1506996155,-122.251998901
6699,Marin County Airport - Gnoss Field,Novato,United States,NOT,38.143600463867,-122.55599975586
6700,Lake County Airport,Lakeview,United States,LKV,42.1610984802,-120.399002075
6701,Tillamook Airport,Tillamook,United States,OTK,45.4182014465,-123.814002991
6702,Ontario Municipal Airport,Ontario,United States,ONO,44.020500183105,-117.01399993896
6703,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,45.6184997559,-121.166999817
6704,Montgomery County Airpark,Gaithersburg,United States,GAI,39.1683006287,-77.1660003662
6707,Sharana Airstrip,Sharona,Afghanistan,OAS,33.12575,68.838517
6708,Pembroke Airport,Pembroke,Canada,YTA,45.86439895629883,-77.25170135498047
6709,Tsumeb Airport,Tsumeb,Namibia,TSB,-19.26189994812,17.732500076294
6710,Suffield Heliport,Suffield,Canada,YSD,50.266700744628906,-111.18299865722656
6713,Blumenau Airport,BLUMENAU,Brazil,BNU,-26.83060073852539,-49.09030151367188
6724,Quincy Municipal Airport,Quincy,United States,2J9,30.5978708,-84.557425
6730,Moultrie Municipal Airport,Moultrie,United States,MGR,31.0849167,-83.80325
6731,Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,48.608056,-123.159722
6732,Blakely Island Airport,Blakely Island,United States,BYW,48.56025,-122.80243
6733,Rosario Seaplane Base,Rosario,United States,RSJ,48.645556,-122.868056
6734,Westsound Seaplane Base,Westsound,United States,WSX,48.617778,-122.952778
6735,Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,48.537222,-123.009722
6736,Big Bay Water Aerodrome,Big Bay,Canada,YRR,50.4,-125.133333
6738,Cornwall Regional Airport,Cornwall,Canada,YCC,45.09280014038086,-74.56330108642578
6741,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,-21.5130558014,-43.1730575562
6748,Morrisville Stowe State Airport,Morrisville,United States,MVL,44.53459930419999,-72.6139984131
6749,Dallas Executive Airport,Dallas,United States,RBD,32.6809005737,-96.8682022095
6752,Welke Airport,Beaver Island,United States,6Y8,45.721111,-85.520278
6753,Krainiy Airport,Baikonur,Kazakhstan,BXY,45.621994,63.210773
6755,Westerly State Airport,Washington County,United States,WST,41.3496017456,-71.8033981323
6756,Block Island State Airport,Block Island,United States,BID,41.1680984497,-71.577796936
6759,Atmautluak Airport,Atmautluak,United States,369,60.866667,-162.273056
6760,Nightmute Airport,Nightmute,United States,NME,60.471000671387,-164.70100402832
6761,Toksook Bay Airport,Toksook Bay,United States,OOK,60.54140091,-165.0870056
6762,Tununak Airport,Tununak,United States,TNK,60.575556,-165.271667
6763,Goodnews Airport,Goodnews Bay,United States,GNU,59.1175,-161.5775
6764,Newtok Airport,Newtok,United States,WWT,60.939167,-164.641111
6765,Achutupo Airport,Achutupo,Panama,ACU,9.2,-77.98
6766,Tubuala Airport,Tubuala,Panama,TUW,9.52,-79.03
6767,Garachine Airport,Garachine,Panama,GHE,8.06,-78.36
6768,Mulatupo Airport,Mulatupo,Panama,MPP,8.95,-77.75
6769,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,70.4882288244,-21.9716799259
6770,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,49.242531,28.613778
6776,Decatur County Industrial Air Park,Bainbridge,United States,BGE,30.9715004,-84.63739777
6777,La Romaine Airport,La Romaine,Canada,ZGS,50.259701,-60.679401
6778,Kegaska Airport,Kegaska,Canada,ZKG,50.1958007812,-61.2658004761
6779,Black Tickle Airport,Black Tickle,Canada,YBI,53.4693984985,-55.7849998474
6781,Whiteman Airport,Los Angeles,United States,WHP,34.2593002319,-118.413002014
6782,Madera Municipal Airport,Madera,United States,MAE,36.9886016846,-120.111999512
6783,Mountain Home Municipal Airport,Mountain Home,United States,U76,43.1316111,-115.7305671
6784,Trail Airport,Trail,Canada,YZZ,49.0555992126,-117.60900116
6786,Old Arctic Bay Airport,Arctic Bay,Canada,YAB,73.0058922479,-85.0325489044
6789,Grand-Santi Airport,Grand-Santi,French Guiana,GSI,4.285833,-54.373056
6790,Maripasoula Airport,Maripasoula,French Guiana,MPY,3.6575,-54.037201
6791,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,5.48306,-54.034401
6794,Kanas Airport,Burqin,China,KJI,48.2223,86.9959
6795,Capurganá Airport,Capurgana,Colombia,CPB,8.63333,-77.35
6796,Sohag International Airport,Sohag,Egypt,HMB,26.342778,31.742778
6797,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,-30.97459983825684,-55.476200103759766
6798,Patos de Minas Airport,Patos de Minas,Brazil,POJ,-18.672800064086918,-46.4911994934082
6799,Bauru - Arealva Airport,Bauru,Brazil,JTC,-22.1668591409,-49.0502866745
6800,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,-6.763100147250001,-51.0499000549
6801,Redenção Airport,Redencao,Brazil,RDC,-8.033289909362793,-49.97990036010742
6802,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,-6.6413,-51.9523
6803,Bonito Airport,Bointo,Brazil,BYO,-21.247299,-56.452499
6804,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,-11.632399559020996,-50.68960189819336
6805,Caçador Airport,Cacador,Brazil,CFC,-26.78840065,-50.9398002625
6806,Carauari Airport,Carauari,Brazil,CAF,-4.871520042419434,-66.89749908447266
6808,Eirunepé Airport,Eirunepe,Brazil,ERN,-6.639530181884766,-69.87979888916016
6809,Concórdia Airport,Concordia,Brazil,CCI,-27.180599212646484,-52.05270004272461
6810,Francisco Beltrão Airport,Francisco Beltrao,Brazil,FBE,-26.059200286865234,-53.0634994506836
6811,Confresa Airport,Confresa,Brazil,CFO,-10.634400367736816,-51.5635986328125
6812,Jackson County Airport,Jefferson,United States,19A,34.1758638,-83.5615972
6813,Apalachicola Regional Airport,Apalachicola,United States,AAF,29.72750092,-85.02749634
6814,Umuarama Airport,Umuarama,Brazil,UMU,-23.7987003326416,-53.31380081176758
6815,Diamantina Airport,Diamantina,Brazil,DTI,-18.232000351,-43.6503982544
6816,Fonte Boa Airport,Fonte Boa,Brazil,FBA,-2.5326099395800004,-66.0831985474
6817,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,-3.46792950765,-68.9204120636
6818,Humaitá Airport,Humaita,Brazil,HUW,-7.532120227810001,-63.072101593
6819,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,-0.3786,-64.9923
6820,Oriximiná Airport,Oriximina,Brazil,ORX,-1.714079976081848,-55.83620071411133
6821,Hotel Transamérica Airport,Una,Brazil,UNA,-15.3551998138,-38.9990005493
6826,Telfer Airport,Telfer,Australia,TEF,-21.71500015258789,122.22899627685548
6827,Gazipaşa Airport,Alanya,Turkey,GZP,36.299217,32.300598
6828,Shank Air Base,Shank,Afghanistan,OAA,33.9225,69.07722222219999
6829,St. Augustine Airport,St. Augustine,United States,SGJ,29.95925,-81.3397222
6835,St Lucie County International Airport,Fort Pierce,United States,FPR,27.49510002,-80.36830139
6837,Plymouth Municipal Airport,Plymouth,United States,PYM,41.909,-70.728798
6838,Quonset State Airport,North Kingstown,United States,NCO,41.597099304199,-71.412101745605
6840,Norwood Memorial Airport,Norwood,United States,OWD,42.1904983521,-71.1728973389
6841,Westfield-Barnes Regional Airport,Westfield,United States,BAF,42.157799,-72.715599
6843,Orange County Airport,Montgomery,United States,MGJ,41.50999832,-74.26460266
6844,Capital City Airport,Harrisburg,United States,HAR,40.2170982361,-76.85150146480001
6846,Danbury Municipal Airport,Danbury,United States,DXR,41.3714981079,-73.48220062259999
6847,Boire Field,Nashua,United States,ASH,42.7817001343,-71.51480102539999
6848,Lawrence Municipal Airport,Lawrence,United States,LWM,42.7172012329,-71.1233978271
6849,Waterbury Oxford Airport,Oxford,United States,OXC,41.47859954834,-73.135200500488
6854,Richard B Russell Airport,Rome,United States,RMG,34.3506011963,-85.15799713130001
6855,Northeast Alabama Regional Airport,Gadsden,United States,GAD,33.972599,-86.088996
6857,Barrow County Airport,Winder,United States,WDR,33.98289871,-83.66739655
6859,Dalton Municipal Airport,Dalton,United States,DNN,34.72290039,-84.87020111
6861,Isbell Field Airport,Fort Payne,United States,4A9,34.4736944,-85.7213889
6862,LaGrange Callaway Airport,LaGrange,United States,LGC,33.0089,-85.072601
6864,Polk County Airport - Cornelius Moore Field,Cedartown,United States,4A4,34.0186944,-85.1464722
6865,Harris County Airport,Pine Mountain,United States,PIM,32.8406982422,-84.8824005127
